ano,mes,regiao,tipo_consumo,consumo,data
2023,11,Sul,Cativo,4645094,2023-11-01
2023,11,Sul,Comercial,1442587,2023-11-01
2023,11,Sul,Industrial,3072727,2023-11-01
2023,11,Sul,Outros,1340859,2023-11-01
2023,11,Sul,Residencial,2176274,2023-11-01
2023,11,Sul,Total,8032452,2023-11-01
2023,12,Centro-Oeste,Cativo,2904107,2023-12-01
2023,12,Centro-Oeste,Comercial,715257,2023-12-01
2023,12,Centro-Oeste,Industrial,892875,2023-12-01
2023,12,Centro-Oeste,Outros,827256,2023-12-01
2023,12,Centro-Oeste,Residencial,1508821,2023-12-01
2023,12,Centro-Oeste,Total,3944218,2023-12-01
2023,12,Nordeste,Cativo,5700097,2023-12-01
2023,12,Nordeste,Comercial,1353311,2023-12-01
2023,12,Nordeste,Industrial,2345786,2023-12-01
2023,12,Nordeste,Outros,1682275,2023-12-01
2023,12,Nordeste,Residencial,3094202,2023-12-01
2023,12,Nordeste,Total,8475580,2023-12-01
2023,12,Norte,Cativo,2059938,2023-12-01
2023,12,Norte,Comercial,527558,2023-12-01
2023,12,Norte,Industrial,1405788,2023-12-01
2023,12,Norte,Outros,446570,2023-12-01
2023,12,Norte,Residencial,1168086,2023-12-01
2023,12,Norte,Total,3548010,2023-12-01
2023,12,Sudeste,Cativo,13043625,2023-12-01
2023,12,Sudeste,Comercial,4776456,2023-12-01
2023,12,Sudeste,Industrial,8152009,2023-12-01
2023,12,Sudeste,Outros,2839489,2023-12-01
2023,12,Sudeste,Residencial,7078016,2023-12-01
2023,12,Sudeste,Total,22845976,2023-12-01
2023,12,Sul,Cativo,5117206,2023-12-01
2023,12,Sul,Comercial,1620768,2023-12-01
2023,12,Sul,Industrial,2872648,2023-12-01
2023,12,Sul,Outros,1416171,2023-12-01
2023,12,Sul,Residencial,2446649,2023-12-01
2023,12,Sul,Total,8356239,2023-12-01
